lat,lon,z,time,anom
-17.5,152.5,0.0,2020-12-01,0.38329342
-17.5,157.5,0.0,2020-12-01,0.38434038
-17.5,162.5,0.0,2020-12-01,0.41964814
-17.5,167.5,0.0,2020-12-01,0.42276782
-17.5,172.5,0.0,2020-12-01,0.3326196
-17.5,177.5,0.0,2020-12-01,0.42301822
-17.5,182.5,0.0,2020-12-01,0.48331282
-17.5,187.5,0.0,2020-12-01,0.48068112
-17.5,192.5,0.0,2020-12-01,0.49030292
-17.5,197.5,0.0,2020-12-01,0.57027817
-17.5,202.5,0.0,2020-12-01,0.6273395
-17.5,207.5,0.0,2020-12-01,0.5658354
-17.5,212.5,0.0,2020-12-01,0.42330593
-17.5,217.5,0.0,2020-12-01,0.21809882
-17.5,222.5,0.0,2020-12-01,-0.035665482
-17.5,227.5,0.0,2020-12-01,-0.35214332
-17.5,232.5,0.0,2020-12-01,-0.6303116
-17.5,237.5,0.0,2020-12-01,-0.78686345
-17.5,242.5,0.0,2020-12-01,-0.85333085
-17.5,247.5,0.0,2020-12-01,-0.8771586
-17.5,252.5,0.0,2020-12-01,-0.923054
-17.5,257.5,0.0,2020-12-01,-1.0097164
-17.5,262.5,0.0,2020-12-01,-1.0951372
-17.5,267.5,0.0,2020-12-01,-1.2212132
-17.5,272.5,0.0,2020-12-01,-1.325784
-17.5,277.5,0.0,2020-12-01,-1.3280587
-17.5,282.5,0.0,2020-12-01,-1.0896188
-17.5,287.5,0.0,2020-12-01,-0.80707747
-17.5,292.5,0.0,2020-12-01,0.8316887
-17.5,297.5,0.0,2020-12-01,0.8132802
-17.5,302.5,0.0,2020-12-01,1.4177785
-17.5,307.5,0.0,2020-12-01,1.2804818
-17.5,312.5,0.0,2020-12-01,1.2997911
-17.5,317.5,0.0,2020-12-01,1.2693657
-17.5,322.5,0.0,2020-12-01,0.43297774
-17.5,327.5,0.0,2020-12-01,0.23603049
-17.5,332.5,0.0,2020-12-01,-0.032197185
-17.5,337.5,0.0,2020-12-01,-0.3614018
-17.5,342.5,0.0,2020-12-01,-0.60205936
-17.5,347.5,0.0,2020-12-01,-0.7243119
-17.5,352.5,0.0,2020-12-01,-0.5284293
-17.5,357.5,0.0,2020-12-01,-0.5043632
-12.5,2.5,0.0,2020-12-01,-0.15513137
-12.5,7.5,0.0,2020-12-01,0.029954763
-12.5,12.5,0.0,2020-12-01,0.15036353
-12.5,17.5,0.0,2020-12-01,0.84849197
-12.5,22.5,0.0,2020-12-01,0.5504168
-12.5,27.5,0.0,2020-12-01,0.48821193
-12.5,32.5,0.0,2020-12-01,0.64380866
-12.5,37.5,0.0,2020-12-01,0.43364885
-12.5,42.5,0.0,2020-12-01,0.5987189
-12.5,47.5,0.0,2020-12-01,0.5230026
-12.5,52.5,0.0,2020-12-01,0.540367
-12.5,57.5,0.0,2020-12-01,0.7089851
-12.5,62.5,0.0,2020-12-01,0.8053193
-12.5,67.5,0.0,2020-12-01,0.8806612
-12.5,72.5,0.0,2020-12-01,0.9222723
-12.5,77.5,0.0,2020-12-01,0.9730933
-12.5,82.5,0.0,2020-12-01,0.92102
-12.5,87.5,0.0,2020-12-01,0.7876964
-12.5,92.5,0.0,2020-12-01,0.58680093
-12.5,97.5,0.0,2020-12-01,0.39308748
-12.5,102.5,0.0,2020-12-01,0.24898207
-12.5,107.5,0.0,2020-12-01,0.26340532
-12.5,112.5,0.0,2020-12-01,0.43705648
-12.5,117.5,0.0,2020-12-01,0.7887095
-12.5,122.5,0.0,2020-12-01,1.0252869
-12.5,127.5,0.0,2020-12-01,0.8947243
-12.5,132.5,0.0,2020-12-01,0.27439928
-12.5,137.5,0.0,2020-12-01,0.55174154
-12.5,142.5,0.0,2020-12-01,0.56926936
-12.5,147.5,0.0,2020-12-01,0.4829498
-12.5,152.5,0.0,2020-12-01,0.48673004
-12.5,157.5,0.0,2020-12-01,0.4783294
-12.5,162.5,0.0,2020-12-01,0.5200459
-12.5,167.5,0.0,2020-12-01,0.45389974
-12.5,172.5,0.0,2020-12-01,0.3655532
-12.5,177.5,0.0,2020-12-01,0.29899195
-12.5,182.5,0.0,2020-12-01,0.26620585
-12.5,187.5,0.0,2020-12-01,0.20723328
-12.5,192.5,0.0,2020-12-01,0.17944887
-12.5,197.5,0.0,2020-12-01,0.14300224
-12.5,202.5,0.0,2020-12-01,0.1329112
-12.5,207.5,0.0,2020-12-01,-0.018309588
-12.5,212.5,0.0,2020-12-01,-0.13271801
-12.5,217.5,0.0,2020-12-01,-0.43312398
-12.5,222.5,0.0,2020-12-01,-0.5229403
-12.5,227.5,0.0,2020-12-01,-0.83092904
-12.5,232.5,0.0,2020-12-01,-0.97378653
-12.5,237.5,0.0,2020-12-01,-1.0534179
-12.5,242.5,0.0,2020-12-01,-1.0932682
-12.5,247.5,0.0,2020-12-01,-1.1115328
-12.5,252.5,0.0,2020-12-01,-1.1075907
-12.5,257.5,0.0,2020-12-01,-1.0954133
-12.5,262.5,0.0,2020-12-01,-0.99788326
-12.5,267.5,0.0,2020-12-01,-0.88758117
-12.5,272.5,0.0,2020-12-01,-0.82922417
-12.5,277.5,0.0,2020-12-01,-0.8632352
-12.5,282.5,0.0,2020-12-01,-0.7870705
-12.5,287.5,0.0,2020-12-01,0.60042524
-12.5,292.5,0.0,2020-12-01,0.4999238
-12.5,297.5,0.0,2020-12-01,0.60740256
-12.5,302.5,0.0,2020-12-01,0.9663662
-12.5,307.5,0.0,2020-12-01,0.90209126
-12.5,312.5,0.0,2020-12-01,1.428879
-12.5,317.5,0.0,2020-12-01,0.9864223
-12.5,322.5,0.0,2020-12-01,0.563702
-12.5,327.5,0.0,2020-12-01,0.27033085
-12.5,332.5,0.0,2020-12-01,0.110182
-12.5,337.5,0.0,2020-12-01,-0.12742163
-12.5,342.5,0.0,2020-12-01,-0.32587448
-12.5,347.5,0.0,2020-12-01,-0.47399768
-12.5,352.5,0.0,2020-12-01,-0.50015014
-12.5,357.5,0.0,2020-12-01,-0.45208356
-7.5,2.5,0.0,2020-12-01,0.23779483
-7.5,7.5,0.0,2020-12-01,0.46036452
-7.5,12.5,0.0,2020-12-01,0.3707446
-7.5,17.5,0.0,2020-12-01,0.77478546
-7.5,22.5,0.0,2020-12-01,0.64396
-7.5,27.5,0.0,2020-12-01,0.63619715
-7.5,32.5,0.0,2020-12-01,0.72780025
-7.5,37.5,0.0,2020-12-01,0.8659767
-7.5,42.5,0.0,2020-12-01,0.47361398
-7.5,47.5,0.0,2020-12-01,0.4503203
-7.5,52.5,0.0,2020-12-01,0.39082867
-7.5,57.5,0.0,2020-12-01,0.453067
-7.5,62.5,0.0,2020-12-01,0.42827287
-7.5,67.5,0.0,2020-12-01,0.4026193
-7.5,72.5,0.0,2020-12-01,0.5515251
-7.5,77.5,0.0,2020-12-01,0.62861866
-7.5,82.5,0.0,2020-12-01,0.624412
-7.5,87.5,0.0,2020-12-01,0.52567846
-7.5,92.5,0.0,2020-12-01,0.32208174
-7.5,97.5,0.0,2020-12-01,0.095308356
-7.5,102.5,0.0,2020-12-01,-0.058457725
-7.5,107.5,0.0,2020-12-01,-0.14346468
-7.5,112.5,0.0,2020-12-01,-0.2601518
-7.5,117.5,0.0,2020-12-01,-0.092310205
-7.5,122.5,0.0,2020-12-01,0.081054755
-7.5,127.5,0.0,2020-12-01,0.2667764
-7.5,132.5,0.0,2020-12-01,0.3255696
-7.5,137.5,0.0,2020-12-01,0.32995567
-7.5,142.5,0.0,2020-12-01,0.4507239
-7.5,147.5,0.0,2020-12-01,0.6115564
-7.5,152.5,0.0,2020-12-01,0.48053172
-7.5,157.5,0.0,2020-12-01,0.5335796
-7.5,162.5,0.0,2020-12-01,0.5061838
-7.5,167.5,0.0,2020-12-01,0.37738296
-7.5,172.5,0.0,2020-12-01,0.26722956
-7.5,177.5,0.0,2020-12-01,0.14821382
-7.5,182.5,0.0,2020-12-01,-0.037000168
-7.5,187.5,0.0,2020-12-01,-0.06438197
-7.5,192.5,0.0,2020-12-01,-0.28678396
-7.5,197.5,0.0,2020-12-01,-0.34878305
-7.5,202.5,0.0,2020-12-01,-0.25000027
-7.5,207.5,0.0,2020-12-01,-0.44825262
-7.5,212.5,0.0,2020-12-01,-0.58072186
-7.5,217.5,0.0,2020-12-01,-0.72263443
-7.5,222.5,0.0,2020-12-01,-0.6977282
-7.5,227.5,0.0,2020-12-01,-0.94515854
-7.5,232.5,0.0,2020-12-01,-1.0241184
-7.5,237.5,0.0,2020-12-01,-1.0538088
-7.5,242.5,0.0,2020-12-01,-1.0338746
-7.5,247.5,0.0,2020-12-01,-0.98275733
-7.5,252.5,0.0,2020-12-01,-0.93829095
-7.5,257.5,0.0,2020-12-01,-0.86915797
-7.5,262.5,0.0,2020-12-01,-0.681719
-7.5,267.5,0.0,2020-12-01,-0.46738616
-7.5,272.5,0.0,2020-12-01,-0.49410868
-7.5,277.5,0.0,2020-12-01,-1.059477
-7.5,282.5,0.0,2020-12-01,0.23696789
-7.5,287.5,0.0,2020-12-01,0.46636522
-7.5,292.5,0.0,2020-12-01,0.5624038
-7.5,297.5,0.0,2020-12-01,0.8255187
-7.5,302.5,0.0,2020-12-01,1.1187468
-7.5,307.5,0.0,2020-12-01,0.93563914
-7.5,312.5,0.0,2020-12-01,0.6623938
-7.5,317.5,0.0,2020-12-01,0.8468118
-7.5,322.5,0.0,2020-12-01,0.6051276
-7.5,327.5,0.0,2020-12-01,0.410484
-7.5,332.5,0.0,2020-12-01,0.19471148
-7.5,337.5,0.0,2020-12-01,-0.04825309
-7.5,342.5,0.0,2020-12-01,-0.21513388
-7.5,347.5,0.0,2020-12-01,-0.22759625
-7.5,352.5,0.0,2020-12-01,-0.32774714
-7.5,357.5,0.0,2020-12-01,-0.15374163
-2.5,2.5,0.0,2020-12-01,0.17433281
-2.5,7.5,0.0,2020-12-01,0.21160522
-2.5,12.5,0.0,2020-12-01,0.6721771
-2.5,17.5,0.0,2020-12-01,1.0957519
-2.5,22.5,0.0,2020-12-01,0.9065941
-2.5,27.5,0.0,2020-12-01,0.927872
-2.5,32.5,0.0,2020-12-01,1.0213691
-2.5,37.5,0.0,2020-12-01,1.747438
-2.5,42.5,0.0,2020-12-01,0.35347226
-2.5,47.5,0.0,2020-12-01,0.20916824
-2.5,52.5,0.0,2020-12-01,0.14423172
-2.5,57.5,0.0,2020-12-01,0.24030045
-2.5,62.5,0.0,2020-12-01,0.06058037
-2.5,67.5,0.0,2020-12-01,-0.019707566
-2.5,72.5,0.0,2020-12-01,0.054170303
-2.5,77.5,0.0,2020-12-01,0.21274994
-2.5,82.5,0.0,2020-12-01,0.31942627
-2.5,87.5,0.0,2020-12-01,0.3780922
-2.5,92.5,0.0,2020-12-01,0.28464004
-2.5,97.5,0.0,2020-12-01,0.10409256
-2.5,102.5,0.0,2020-12-01,0.6315331
-2.5,107.5,0.0,2020-12-01,-0.069157
-2.5,112.5,0.0,2020-12-01,0.43644792
-2.5,117.5,0.0,2020-12-01,0.16005856
-2.5,122.5,0.0,2020-12-01,0.17882486
-2.5,127.5,0.0,2020-12-01,0.32820922
-2.5,132.5,0.0,2020-12-01,0.5895391
-2.5,137.5,0.0,2020-12-01,0.85837865
-2.5,142.5,0.0,2020-12-01,0.868616
-2.5,147.5,0.0,2020-12-01,0.7135515
-2.5,152.5,0.0,2020-12-01,0.5099392
-2.5,157.5,0.0,2020-12-01,0.22763778
-2.5,162.5,0.0,2020-12-01,0.04353302
-2.5,167.5,0.0,2020-12-01,-0.0685261
-2.5,172.5,0.0,2020-12-01,-0.33175185
-2.5,177.5,0.0,2020-12-01,-0.40385315
-2.5,182.5,0.0,2020-12-01,-0.72310746
-2.5,187.5,0.0,2020-12-01,-0.93540084
-2.5,192.5,0.0,2020-12-01,-1.1117936
-2.5,197.5,0.0,2020-12-01,-1.1517329
-2.5,202.5,0.0,2020-12-01,-1.1224089
-2.5,207.5,0.0,2020-12-01,-1.1279272
-2.5,212.5,0.0,2020-12-01,-1.171545
-2.5,217.5,0.0,2020-12-01,-1.1769552
-2.5,222.5,0.0,2020-12-01,-1.172071
-2.5,227.5,0.0,2020-12-01,-1.1751131
-2.5,232.5,0.0,2020-12-01,-1.1503513
-2.5,237.5,0.0,2020-12-01,-1.1079417
-2.5,242.5,0.0,2020-12-01,-1.0478061
-2.5,247.5,0.0,2020-12-01,-1.0000608
-2.5,252.5,0.0,2020-12-01,-0.9371079
-2.5,257.5,0.0,2020-12-01,-0.8279489
-2.5,262.5,0.0,2020-12-01,-0.62087095
-2.5,267.5,0.0,2020-12-01,-0.46048677
-2.5,272.5,0.0,2020-12-01,-0.60998964
-2.5,277.5,0.0,2020-12-01,-1.024945
-2.5,282.5,0.0,2020-12-01,0.60515875
-2.5,287.5,0.0,2020-12-01,0.22570443
-2.5,292.5,0.0,2020-12-01,0.43305176
-2.5,297.5,0.0,2020-12-01,0.86480665
-2.5,302.5,0.0,2020-12-01,0.86256385
-2.5,307.5,0.0,2020-12-01,0.54554623
-2.5,312.5,0.0,2020-12-01,1.0299747
-2.5,317.5,0.0,2020-12-01,0.8290341
-2.5,322.5,0.0,2020-12-01,0.63990647
-2.5,327.5,0.0,2020-12-01,0.40861794
-2.5,332.5,0.0,2020-12-01,0.18164314
-2.5,337.5,0.0,2020-12-01,-0.09221703
-2.5,342.5,0.0,2020-12-01,-0.24554832
-2.5,347.5,0.0,2020-12-01,-0.19408661
-2.5,352.5,0.0,2020-12-01,-0.051483765
-2.5,357.5,0.0,2020-12-01,0.069032975
2.5,2.5,0.0,2020-12-01,0.6681745
2.5,7.5,0.0,2020-12-01,0.6516134
2.5,12.5,0.0,2020-12-01,1.044334
2.5,17.5,0.0,2020-12-01,1.6220434
2.5,22.5,0.0,2020-12-01,0.97201735
2.5,27.5,0.0,2020-12-01,1.0460006
2.5,32.5,0.0,2020-12-01,0.96951175
2.5,37.5,0.0,2020-12-01,1.3444963
2.5,42.5,0.0,2020-12-01,1.1598972
2.5,47.5,0.0,2020-12-01,0.46062323
2.5,52.5,0.0,2020-12-01,0.045595855
2.5,57.5,0.0,2020-12-01,0.014221115
2.5,62.5,0.0,2020-12-01,2.3651123e-06
2.5,67.5,0.0,2020-12-01,0.034181442
2.5,72.5,0.0,2020-12-01,0.13617486
2.5,77.5,0.0,2020-12-01,0.3022014
2.5,82.5,0.0,2020-12-01,0.43001968
2.5,87.5,0.0,2020-12-01,0.5418399
2.5,92.5,0.0,2020-12-01,0.50673246
2.5,97.5,0.0,2020-12-01,0.5042784
2.5,102.5,0.0,2020-12-01,0.5344178
2.5,107.5,0.0,2020-12-01,0.004416313
2.5,112.5,0.0,2020-12-01,0.47842747
2.5,117.5,0.0,2020-12-01,0.6846882
2.5,122.5,0.0,2020-12-01,0.5356825
2.5,127.5,0.0,2020-12-01,0.71182066
2.5,132.5,0.0,2020-12-01,0.9751355
2.5,137.5,0.0,2020-12-01,1.1092906
2.5,142.5,0.0,2020-12-01,0.98569196
2.5,147.5,0.0,2020-12-01,0.74736947
2.5,152.5,0.0,2020-12-01,0.5229798
2.5,157.5,0.0,2020-12-01,0.24893494
2.5,162.5,0.0,2020-12-01,-0.00019485474
2.5,167.5,0.0,2020-12-01,-0.2990239
2.5,172.5,0.0,2020-12-01,-0.41495466
2.5,177.5,0.0,2020-12-01,-0.6971237
2.5,182.5,0.0,2020-12-01,-0.8861885
2.5,187.5,0.0,2020-12-01,-1.1073238
2.5,192.5,0.0,2020-12-01,-1.313513
2.5,197.5,0.0,2020-12-01,-1.3469586
2.5,202.5,0.0,2020-12-01,-1.2807028
2.5,207.5,0.0,2020-12-01,-1.265889
2.5,212.5,0.0,2020-12-01,-1.2861387
2.5,217.5,0.0,2020-12-01,-1.1914573
2.5,222.5,0.0,2020-12-01,-1.1114724
2.5,227.5,0.0,2020-12-01,-1.0339973
2.5,232.5,0.0,2020-12-01,-0.9267001
2.5,237.5,0.0,2020-12-01,-0.73330045
2.5,242.5,0.0,2020-12-01,-0.61973345
2.5,247.5,0.0,2020-12-01,-0.6158839
2.5,252.5,0.0,2020-12-01,-0.62289953
2.5,257.5,0.0,2020-12-01,-0.532706
2.5,262.5,0.0,2020-12-01,-0.40567932
2.5,267.5,0.0,2020-12-01,-0.41138747
2.5,272.5,0.0,2020-12-01,-0.48656693
2.5,277.5,0.0,2020-12-01,-0.45296714
2.5,282.5,0.0,2020-12-01,0.6026788
2.5,287.5,0.0,2020-12-01,1.0918852
2.5,292.5,0.0,2020-12-01,0.979187
2.5,297.5,0.0,2020-12-01,0.9264538
2.5,302.5,0.0,2020-12-01,1.1343017
2.5,307.5,0.0,2020-12-01,0.9915666
2.5,312.5,0.0,2020-12-01,0.7309019
2.5,317.5,0.0,2020-12-01,0.76594955
2.5,322.5,0.0,2020-12-01,0.6931879
2.5,327.5,0.0,2020-12-01,0.5369459
2.5,332.5,0.0,2020-12-01,0.38323462
2.5,337.5,0.0,2020-12-01,0.24697502
2.5,342.5,0.0,2020-12-01,0.1566967
2.5,347.5,0.0,2020-12-01,0.28432053
2.5,352.5,0.0,2020-12-01,0.53192896
2.5,357.5,0.0,2020-12-01,0.5663604
7.5,2.5,0.0,2020-12-01,1.4970343
7.5,7.5,0.0,2020-12-01,1.4314042
7.5,12.5,0.0,2020-12-01,2.053135
7.5,17.5,0.0,2020-12-01,1.5089649
7.5,22.5,0.0,2020-12-01,1.6959894
7.5,27.5,0.0,2020-12-01,1.7909427
7.5,32.5,0.0,2020-12-01,1.4674656
7.5,37.5,0.0,2020-12-01,1.4975721
7.5,42.5,0.0,2020-12-01,1.7932475
7.5,47.5,0.0,2020-12-01,1.7144597
7.5,52.5,0.0,2020-12-01,0.23717865
7.5,57.5,0.0,2020-12-01,0.2709002
7.5,62.5,0.0,2020-12-01,0.27842224
7.5,67.5,0.0,2020-12-01,0.27081963
7.5,72.5,0.0,2020-12-01,0.389281
7.5,77.5,0.0,2020-12-01,0.50090396
7.5,82.5,0.0,2020-12-01,0.35384157
7.5,87.5,0.0,2020-12-01,0.5522908
7.5,92.5,0.0,2020-12-01,0.5757228
7.5,97.5,0.0,2020-12-01,0.42072305
7.5,102.5,0.0,2020-12-01,0.18889995
7.5,107.5,0.0,2020-12-01,-0.22961652
7.5,112.5,0.0,2020-12-01,-0.022514813
7.5,117.5,0.0,2020-12-01,0.5254909
7.5,122.5,0.0,2020-12-01,0.7077119
7.5,127.5,0.0,2020-12-01,0.89553076
7.5,132.5,0.0,2020-12-01,1.023028
7.5,137.5,0.0,2020-12-01,1.0116875
7.5,142.5,0.0,2020-12-01,0.9500053
7.5,147.5,0.0,2020-12-01,0.82082325
7.5,152.5,0.0,2020-12-01,0.7027564
7.5,157.5,0.0,2020-12-01,0.60935736
7.5,162.5,0.0,2020-12-01,0.40021136
7.5,167.5,0.0,2020-12-01,0.18257858
7.5,172.5,0.0,2020-12-01,0.057238445
7.5,177.5,0.0,2020-12-01,-0.12436429
7.5,182.5,0.0,2020-12-01,-0.22346772
7.5,187.5,0.0,2020-12-01,-0.28128278
7.5,192.5,0.0,2020-12-01,-0.37742418
7.5,197.5,0.0,2020-12-01,-0.44612142
7.5,202.5,0.0,2020-12-01,-0.45277032
7.5,207.5,0.0,2020-12-01,-0.49771467
7.5,212.5,0.0,2020-12-01,-0.58070034
7.5,217.5,0.0,2020-12-01,-0.56146896
7.5,222.5,0.0,2020-12-01,-0.5347193
7.5,227.5,0.0,2020-12-01,-0.4725747
7.5,232.5,0.0,2020-12-01,-0.3974815
7.5,237.5,0.0,2020-12-01,-0.16337863
7.5,242.5,0.0,2020-12-01,-0.036108665
7.5,247.5,0.0,2020-12-01,-0.018397255
7.5,252.5,0.0,2020-12-01,-0.027733956
7.5,257.5,0.0,2020-12-01,0.008245807
7.5,262.5,0.0,2020-12-01,0.06400234
7.5,267.5,0.0,2020-12-01,0.019729547
7.5,272.5,0.0,2020-12-01,0.03759642
7.5,277.5,0.0,2020-12-01,0.39632097
7.5,282.5,0.0,2020-12-01,0.6306181
7.5,287.5,0.0,2020-12-01,0.9988338
7.5,292.5,0.0,2020-12-01,1.1830899
7.5,297.5,0.0,2020-12-01,1.2539202
7.5,302.5,0.0,2020-12-01,0.9040787
7.5,307.5,0.0,2020-12-01,0.6092455
7.5,312.5,0.0,2020-12-01,0.50527084
7.5,317.5,0.0,2020-12-01,0.51843184
7.5,322.5,0.0,2020-12-01,0.6666678
7.5,327.5,0.0,2020-12-01,0.7885835
7.5,332.5,0.0,2020-12-01,0.8833406
7.5,337.5,0.0,2020-12-01,0.9577383
7.5,342.5,0.0,2020-12-01,0.9558979
7.5,347.5,0.0,2020-12-01,0.85959685
7.5,352.5,0.0,2020-12-01,1.6299365
7.5,357.5,0.0,2020-12-01,1.5963632
12.5,2.5,0.0,2020-12-01,1.8363724
12.5,7.5,0.0,2020-12-01,2.8441186
12.5,12.5,0.0,2020-12-01,2.7637591
12.5,17.5,0.0,2020-12-01,2.5086665
12.5,22.5,0.0,2020-12-01,2.4938445
12.5,27.5,0.0,2020-12-01,2.0098503
12.5,32.5,0.0,2020-12-01,1.674543
12.5,37.5,0.0,2020-12-01,1.6368618
12.5,42.5,0.0,2020-12-01,1.4007463
12.5,47.5,0.0,2020-12-01,0.9550693
12.5,52.5,0.0,2020-12-01,0.2706516
12.5,57.5,0.0,2020-12-01,0.36542022
12.5,62.5,0.0,2020-12-01,0.436552
12.5,67.5,0.0,2020-12-01,0.4123249
12.5,72.5,0.0,2020-12-01,0.4678783
12.5,77.5,0.0,2020-12-01,0.6731197
12.5,82.5,0.0,2020-12-01,0.20632961
12.5,87.5,0.0,2020-12-01,0.45677355
12.5,92.5,0.0,2020-12-01,0.6045732
12.5,97.5,0.0,2020-12-01,0.55469847
12.5,102.5,0.0,2020-12-01,0.7604305
12.5,107.5,0.0,2020-12-01,0.5148102
12.5,112.5,0.0,2020-12-01,0.011749211
12.5,117.5,0.0,2020-12-01,0.609202
12.5,122.5,0.0,2020-12-01,0.8155583
12.5,127.5,0.0,2020-12-01,0.9746945
12.5,132.5,0.0,2020-12-01,1.1046638
12.5,137.5,0.0,2020-12-01,0.9832749
12.5,142.5,0.0,2020-12-01,0.8764295
12.5,147.5,0.0,2020-12-01,0.78480333
12.5,152.5,0.0,2020-12-01,0.7313043
12.5,157.5,0.0,2020-12-01,0.66121006
12.5,162.5,0.0,2020-12-01,0.50238025
12.5,167.5,0.0,2020-12-01,0.3547629
12.5,172.5,0.0,2020-12-01,0.28637484
12.5,177.5,0.0,2020-12-01,0.22675464
12.5,182.5,0.0,2020-12-01,0.20066708
12.5,187.5,0.0,2020-12-01,0.21977109
12.5,192.5,0.0,2020-12-01,0.22309919
12.5,197.5,0.0,2020-12-01,0.19352327
12.5,202.5,0.0,2020-12-01,0.13475999
12.5,207.5,0.0,2020-12-01,0.049189843
12.5,212.5,0.0,2020-12-01,-0.055267703
12.5,217.5,0.0,2020-12-01,-0.086322844
12.5,222.5,0.0,2020-12-01,-0.09763265
12.5,227.5,0.0,2020-12-01,-0.12743421
12.5,232.5,0.0,2020-12-01,-0.088488765
12.5,237.5,0.0,2020-12-01,0.18838666
12.5,242.5,0.0,2020-12-01,0.343903
12.5,247.5,0.0,2020-12-01,0.3070279
12.5,252.5,0.0,2020-12-01,0.30588654
12.5,257.5,0.0,2020-12-01,0.41644529
12.5,262.5,0.0,2020-12-01,0.30045637
12.5,267.5,0.0,2020-12-01,0.4014033
12.5,272.5,0.0,2020-12-01,0.3249001
12.5,277.5,0.0,2020-12-01,0.7241819
12.5,282.5,0.0,2020-12-01,0.8607335
12.5,287.5,0.0,2020-12-01,0.9553304
12.5,292.5,0.0,2020-12-01,1.0566304
12.5,297.5,0.0,2020-12-01,0.9713248
12.5,302.5,0.0,2020-12-01,0.83857346
12.5,307.5,0.0,2020-12-01,0.58664846
12.5,312.5,0.0,2020-12-01,0.44058365
12.5,317.5,0.0,2020-12-01,0.3357924
12.5,322.5,0.0,2020-12-01,0.38375786
12.5,327.5,0.0,2020-12-01,0.56399286
12.5,332.5,0.0,2020-12-01,0.7816813
12.5,337.5,0.0,2020-12-01,0.91384745
12.5,342.5,0.0,2020-12-01,1.063007
12.5,347.5,0.0,2020-12-01,1.8323967
12.5,352.5,0.0,2020-12-01,2.2262936
12.5,357.5,0.0,2020-12-01,2.35432
17.5,2.5,0.0,2020-12-01,1.868336
17.5,7.5,0.0,2020-12-01,2.8194938
17.5,12.5,0.0,2020-12-01,2.3058016
17.5,17.5,0.0,2020-12-01,2.9064317
17.5,22.5,0.0,2020-12-01,2.9352486
17.5,27.5,0.0,2020-12-01,2.8629777
17.5,32.5,0.0,2020-12-01,2.3330193
17.5,37.5,0.0,2020-12-01,1.1520704
17.5,42.5,0.0,2020-12-01,1.0528116
17.5,47.5,0.0,2020-12-01,2.1541035
17.5,52.5,0.0,2020-12-01,1.66643
17.5,57.5,0.0,2020-12-01,0.45270807
17.5,62.5,0.0,2020-12-01,0.29655048
17.5,67.5,0.0,2020-12-01,0.35654083
17.5,72.5,0.0,2020-12-01,0.5390295
17.5,77.5,0.0,2020-12-01,0.9788066
17.5,82.5,0.0,2020-12-01,0.32536367
17.5,87.5,0.0,2020-12-01,0.24388525
