lat,lon,z,time,anom
17.5,92.5,0.0,2020-12-01,0.53958607
17.5,97.5,0.0,2020-12-01,1.4810882
17.5,102.5,0.0,2020-12-01,1.0799528
17.5,107.5,0.0,2020-12-01,-0.525254
17.5,112.5,0.0,2020-12-01,-0.24722189
17.5,117.5,0.0,2020-12-01,0.52659327
17.5,122.5,0.0,2020-12-01,0.9570542
17.5,127.5,0.0,2020-12-01,1.0586914
17.5,132.5,0.0,2020-12-01,1.219191
17.5,137.5,0.0,2020-12-01,1.2619604
17.5,142.5,0.0,2020-12-01,1.148547
17.5,147.5,0.0,2020-12-01,1.0073067
17.5,152.5,0.0,2020-12-01,0.94060445
17.5,157.5,0.0,2020-12-01,0.82874125
17.5,162.5,0.0,2020-12-01,0.70519245
17.5,167.5,0.0,2020-12-01,0.5755306
17.5,172.5,0.0,2020-12-01,0.6198148
17.5,177.5,0.0,2020-12-01,0.6149232
17.5,182.5,0.0,2020-12-01,0.58964586
17.5,187.5,0.0,2020-12-01,0.60085696
17.5,192.5,0.0,2020-12-01,0.6219636
17.5,197.5,0.0,2020-12-01,0.62688804
17.5,202.5,0.0,2020-12-01,0.65626866
17.5,207.5,0.0,2020-12-01,0.57542574
17.5,212.5,0.0,2020-12-01,0.48389277
17.5,217.5,0.0,2020-12-01,0.38136178
17.5,222.5,0.0,2020-12-01,0.41642016
17.5,227.5,0.0,2020-12-01,0.42451757
17.5,232.5,0.0,2020-12-01,0.399586
17.5,237.5,0.0,2020-12-01,0.5996313
17.5,242.5,0.0,2020-12-01,0.7596275
17.5,247.5,0.0,2020-12-01,0.5684864
17.5,252.5,0.0,2020-12-01,0.08751061
17.5,257.5,0.0,2020-12-01,0.44667876
17.5,262.5,0.0,2020-12-01,0.6193476
17.5,267.5,0.0,2020-12-01,0.14492626
17.5,272.5,0.0,2020-12-01,0.4351746
17.5,277.5,0.0,2020-12-01,0.49333763
17.5,282.5,0.0,2020-12-01,0.65616894
17.5,287.5,0.0,2020-12-01,0.68926364
17.5,292.5,0.0,2020-12-01,0.7926781
17.5,297.5,0.0,2020-12-01,0.79223114
17.5,302.5,0.0,2020-12-01,0.68856543
17.5,307.5,0.0,2020-12-01,0.5533227
17.5,312.5,0.0,2020-12-01,0.44162503
17.5,317.5,0.0,2020-12-01,0.2678971
17.5,322.5,0.0,2020-12-01,0.16306053
17.5,327.5,0.0,2020-12-01,0.26627257
17.5,332.5,0.0,2020-12-01,0.45247197
17.5,337.5,0.0,2020-12-01,0.5042968
17.5,342.5,0.0,2020-12-01,0.4427831
17.5,347.5,0.0,2020-12-01,1.7145674
17.5,352.5,0.0,2020-12-01,1.8081164
17.5,357.5,0.0,2020-12-01,1.661619
22.5,2.5,0.0,2020-12-01,1.9949753
22.5,7.5,0.0,2020-12-01,1.845557
22.5,12.5,0.0,2020-12-01,2.2914965
22.5,17.5,0.0,2020-12-01,2.3585293
22.5,22.5,0.0,2020-12-01,2.7771223
22.5,27.5,0.0,2020-12-01,2.7206175
22.5,32.5,0.0,2020-12-01,2.277664
22.5,37.5,0.0,2020-12-01,1.3441248
22.5,42.5,0.0,2020-12-01,1.6865807
22.5,47.5,0.0,2020-12-01,1.5280551
22.5,52.5,0.0,2020-12-01,1.8395213
22.5,57.5,0.0,2020-12-01,0.47825933
22.5,62.5,0.0,2020-12-01,0.28373164
22.5,67.5,0.0,2020-12-01,0.29011816
22.5,72.5,0.0,2020-12-01,0.30145228
22.5,77.5,0.0,2020-12-01,0.7330106
22.5,82.5,0.0,2020-12-01,0.7023266
22.5,87.5,0.0,2020-12-01,0.47920513
22.5,92.5,0.0,2020-12-01,0.45647368
22.5,97.5,0.0,2020-12-01,2.0643628
22.5,102.5,0.0,2020-12-01,1.2616322
22.5,107.5,0.0,2020-12-01,-1.0645903
22.5,112.5,0.0,2020-12-01,-0.5180345
22.5,117.5,0.0,2020-12-01,0.40104827
22.5,122.5,0.0,2020-12-01,1.0000683
22.5,127.5,0.0,2020-12-01,1.1921273
22.5,132.5,0.0,2020-12-01,1.2577435
22.5,137.5,0.0,2020-12-01,1.282948
22.5,142.5,0.0,2020-12-01,1.1865642
22.5,147.5,0.0,2020-12-01,1.1903875
22.5,152.5,0.0,2020-12-01,1.1014698
22.5,157.5,0.0,2020-12-01,1.129812
22.5,162.5,0.0,2020-12-01,0.962593
22.5,167.5,0.0,2020-12-01,0.8730998
22.5,172.5,0.0,2020-12-01,0.8982764
22.5,177.5,0.0,2020-12-01,0.9073073
22.5,182.5,0.0,2020-12-01,0.90332
22.5,187.5,0.0,2020-12-01,0.9247202
22.5,192.5,0.0,2020-12-01,0.9840498
22.5,197.5,0.0,2020-12-01,1.0578322
22.5,202.5,0.0,2020-12-01,1.1099845
22.5,207.5,0.0,2020-12-01,1.0567564
22.5,212.5,0.0,2020-12-01,0.8971499
22.5,217.5,0.0,2020-12-01,0.64578164
22.5,222.5,0.0,2020-12-01,0.5536014
22.5,227.5,0.0,2020-12-01,0.62252843
22.5,232.5,0.0,2020-12-01,0.704414
22.5,237.5,0.0,2020-12-01,0.8260704
22.5,242.5,0.0,2020-12-01,0.9364272
22.5,247.5,0.0,2020-12-01,0.42937422
22.5,252.5,0.0,2020-12-01,-0.5722682
22.5,257.5,0.0,2020-12-01,0.7269459
22.5,262.5,0.0,2020-12-01,0.689681
22.5,267.5,0.0,2020-12-01,0.40109295
22.5,272.5,0.0,2020-12-01,0.16896966
22.5,277.5,0.0,2020-12-01,-0.018081393
22.5,282.5,0.0,2020-12-01,0.12979396
22.5,287.5,0.0,2020-12-01,0.5074839
22.5,292.5,0.0,2020-12-01,0.6981877
22.5,297.5,0.0,2020-12-01,0.7711199
22.5,302.5,0.0,2020-12-01,0.67353386
22.5,307.5,0.0,2020-12-01,0.5462129
22.5,312.5,0.0,2020-12-01,0.38411957
22.5,317.5,0.0,2020-12-01,0.22797285
22.5,322.5,0.0,2020-12-01,0.13108805
22.5,327.5,0.0,2020-12-01,0.20783979
22.5,332.5,0.0,2020-12-01,0.3469454
22.5,337.5,0.0,2020-12-01,0.42946714
22.5,342.5,0.0,2020-12-01,0.5470708
22.5,347.5,0.0,2020-12-01,0.8437513
22.5,352.5,0.0,2020-12-01,1.0477284
22.5,357.5,0.0,2020-12-01,1.3531469
27.5,2.5,0.0,2020-12-01,1.4162637
27.5,7.5,0.0,2020-12-01,1.2482431
27.5,12.5,0.0,2020-12-01,2.0546472
27.5,17.5,0.0,2020-12-01,2.173116
27.5,22.5,0.0,2020-12-01,2.049022
27.5,27.5,0.0,2020-12-01,2.1874094
27.5,32.5,0.0,2020-12-01,2.1621397
27.5,37.5,0.0,2020-12-01,1.9303012
27.5,42.5,0.0,2020-12-01,2.0242817
27.5,47.5,0.0,2020-12-01,1.3974696
27.5,52.5,0.0,2020-12-01,1.055851
27.5,57.5,0.0,2020-12-01,0.85376906
27.5,62.5,0.0,2020-12-01,-0.69385767
27.5,67.5,0.0,2020-12-01,-0.0510014
27.5,72.5,0.0,2020-12-01,0.09738171
27.5,77.5,0.0,2020-12-01,0.211547
27.5,82.5,0.0,2020-12-01,0.51604164
27.5,87.5,0.0,2020-12-01,0.5259391
27.5,92.5,0.0,2020-12-01,1.6074123
27.5,97.5,0.0,2020-12-01,1.419797
27.5,102.5,0.0,2020-12-01,1.4151205
27.5,107.5,0.0,2020-12-01,-1.898011
27.5,112.5,0.0,2020-12-01,-1.1142455
27.5,117.5,0.0,2020-12-01,0.26915118
27.5,122.5,0.0,2020-12-01,0.67715824
27.5,127.5,0.0,2020-12-01,1.3393668
27.5,132.5,0.0,2020-12-01,1.2280582
27.5,137.5,0.0,2020-12-01,1.1072232
27.5,142.5,0.0,2020-12-01,0.9572249
27.5,147.5,0.0,2020-12-01,0.9418905
27.5,152.5,0.0,2020-12-01,1.012632
27.5,157.5,0.0,2020-12-01,1.1727
27.5,162.5,0.0,2020-12-01,1.149789
27.5,167.5,0.0,2020-12-01,1.0896909
27.5,172.5,0.0,2020-12-01,1.0074017
27.5,177.5,0.0,2020-12-01,0.9431614
27.5,182.5,0.0,2020-12-01,0.9279548
27.5,187.5,0.0,2020-12-01,1.0544589
27.5,192.5,0.0,2020-12-01,1.1977398
27.5,197.5,0.0,2020-12-01,1.3366863
27.5,202.5,0.0,2020-12-01,1.5143281
27.5,207.5,0.0,2020-12-01,1.6211941
27.5,212.5,0.0,2020-12-01,1.4423405
27.5,217.5,0.0,2020-12-01,1.1046661
27.5,222.5,0.0,2020-12-01,0.71689785
27.5,227.5,0.0,2020-12-01,0.46973822
27.5,232.5,0.0,2020-12-01,0.43899903
27.5,237.5,0.0,2020-12-01,0.31325352
27.5,242.5,0.0,2020-12-01,0.1336025
27.5,247.5,0.0,2020-12-01,-0.39554948
27.5,252.5,0.0,2020-12-01,-0.37454122
27.5,257.5,0.0,2020-12-01,-0.4388472
27.5,262.5,0.0,2020-12-01,0.33688447
27.5,267.5,0.0,2020-12-01,-0.15578628
27.5,272.5,0.0,2020-12-01,-0.38591692
27.5,277.5,0.0,2020-12-01,-0.67409265
27.5,282.5,0.0,2020-12-01,0.07302081
27.5,287.5,0.0,2020-12-01,0.34047198
27.5,292.5,0.0,2020-12-01,0.59974337
27.5,297.5,0.0,2020-12-01,0.87780046
27.5,302.5,0.0,2020-12-01,0.94310284
27.5,307.5,0.0,2020-12-01,0.9508942
27.5,312.5,0.0,2020-12-01,0.8209086
27.5,317.5,0.0,2020-12-01,0.57136095
27.5,322.5,0.0,2020-12-01,0.3379978
27.5,327.5,0.0,2020-12-01,0.23615004
27.5,332.5,0.0,2020-12-01,0.31142244
27.5,337.5,0.0,2020-12-01,0.36804703
27.5,342.5,0.0,2020-12-01,0.49643278
27.5,347.5,0.0,2020-12-01,0.6714442
27.5,352.5,0.0,2020-12-01,0.84007716
27.5,357.5,0.0,2020-12-01,1.045498
32.5,2.5,0.0,2020-12-01,1.3074566
32.5,7.5,0.0,2020-12-01,1.4704311
32.5,12.5,0.0,2020-12-01,0.8936906
32.5,17.5,0.0,2020-12-01,1.1138139
32.5,22.5,0.0,2020-12-01,1.4283903
32.5,27.5,0.0,2020-12-01,1.5714984
32.5,32.5,0.0,2020-12-01,1.5852597
32.5,37.5,0.0,2020-12-01,2.443036
32.5,42.5,0.0,2020-12-01,2.1171963
32.5,47.5,0.0,2020-12-01,1.0851923
32.5,52.5,0.0,2020-12-01,0.16997889
32.5,57.5,0.0,2020-12-01,-1.1167692
32.5,62.5,0.0,2020-12-01,-1.6318543
32.5,67.5,0.0,2020-12-01,-0.60812056
32.5,72.5,0.0,2020-12-01,-0.00628756
32.5,77.5,0.0,2020-12-01,-0.09950012
32.5,82.5,0.0,2020-12-01,0.86902213
32.5,87.5,0.0,2020-12-01,1.6555492
32.5,92.5,0.0,2020-12-01,2.51705
32.5,97.5,0.0,2020-12-01,2.5633395
32.5,102.5,0.0,2020-12-01,0.44338065
32.5,107.5,0.0,2020-12-01,-0.79142463
32.5,112.5,0.0,2020-12-01,-0.324374
32.5,117.5,0.0,2020-12-01,-0.48641723
32.5,122.5,0.0,2020-12-01,0.4113205
32.5,127.5,0.0,2020-12-01,1.4038231
32.5,132.5,0.0,2020-12-01,1.3761059
32.5,137.5,0.0,2020-12-01,1.089228
32.5,142.5,0.0,2020-12-01,0.9595198
32.5,147.5,0.0,2020-12-01,0.85307103
32.5,152.5,0.0,2020-12-01,0.9771578
32.5,157.5,0.0,2020-12-01,1.0798944
32.5,162.5,0.0,2020-12-01,1.2466043
32.5,167.5,0.0,2020-12-01,1.2110778
32.5,172.5,0.0,2020-12-01,1.0606474
32.5,177.5,0.0,2020-12-01,0.88561714
32.5,182.5,0.0,2020-12-01,0.7173273
32.5,187.5,0.0,2020-12-01,0.7603125
32.5,192.5,0.0,2020-12-01,0.9417683
32.5,197.5,0.0,2020-12-01,1.1501784
32.5,202.5,0.0,2020-12-01,1.3999501
32.5,207.5,0.0,2020-12-01,1.7532618
32.5,212.5,0.0,2020-12-01,1.7849056
32.5,217.5,0.0,2020-12-01,1.4564664
32.5,222.5,0.0,2020-12-01,1.0460614
32.5,227.5,0.0,2020-12-01,0.6592107
32.5,232.5,0.0,2020-12-01,0.3263025
32.5,237.5,0.0,2020-12-01,-0.012042746
32.5,242.5,0.0,2020-12-01,0.13244808
32.5,247.5,0.0,2020-12-01,0.095393255
32.5,252.5,0.0,2020-12-01,-0.2
32.5,257.5,0.0,2020-12-01,0.68
32.5,262.5,0.0,2020-12-01,1.01
32.5,267.5,0.0,2020-12-01,0.34
32.5,272.5,0.0,2020-12-01,-0.52824056
32.5,277.5,0.0,2020-12-01,-0.49013174
32.5,282.5,0.0,2020-12-01,0.4735032
32.5,287.5,0.0,2020-12-01,0.7446245
32.5,292.5,0.0,2020-12-01,0.919501
32.5,297.5,0.0,2020-12-01,1.2482584
32.5,302.5,0.0,2020-12-01,1.371413
32.5,307.5,0.0,2020-12-01,1.4240886
32.5,312.5,0.0,2020-12-01,1.3876362
32.5,317.5,0.0,2020-12-01,1.0285435
32.5,322.5,0.0,2020-12-01,0.71220434
32.5,327.5,0.0,2020-12-01,0.393675
32.5,332.5,0.0,2020-12-01,0.25068855
32.5,337.5,0.0,2020-12-01,0.30398524
32.5,342.5,0.0,2020-12-01,0.34852743
32.5,347.5,0.0,2020-12-01,0.52009916
32.5,352.5,0.0,2020-12-01,0.74324864
32.5,357.5,0.0,2020-12-01,1.1142716
37.5,2.5,0.0,2020-12-01,0.49873132
37.5,7.5,0.0,2020-12-01,0.81209326
37.5,12.5,0.0,2020-12-01,0.9044551
37.5,17.5,0.0,2020-12-01,1.1733828
37.5,22.5,0.0,2020-12-01,1.542895
37.5,27.5,0.0,2020-12-01,2.0694299
37.5,32.5,0.0,2020-12-01,2.5430956
37.5,37.5,0.0,2020-12-01,1.974428
37.5,42.5,0.0,2020-12-01,1.8557514
37.5,47.5,0.0,2020-12-01,0.08242734
37.5,52.5,0.0,2020-12-01,0.6278843
37.5,57.5,0.0,2020-12-01,-4.26741
37.5,62.5,0.0,2020-12-01,-4.538425
37.5,67.5,0.0,2020-12-01,-3.0218909
37.5,72.5,0.0,2020-12-01,-2.1953619
37.5,77.5,0.0,2020-12-01,-0.687693
37.5,82.5,0.0,2020-12-01,-1.5949543
37.5,87.5,0.0,2020-12-01,-1.2035669
37.5,92.5,0.0,2020-12-01,0.24126706
37.5,97.5,0.0,2020-12-01,-0.6952567
37.5,102.5,0.0,2020-12-01,-0.8462836
37.5,107.5,0.0,2020-12-01,-2.312209
37.5,112.5,0.0,2020-12-01,-0.8068811
37.5,117.5,0.0,2020-12-01,-0.5720585
37.5,122.5,0.0,2020-12-01,-0.06768354
37.5,127.5,0.0,2020-12-01,0.49293518
37.5,132.5,0.0,2020-12-01,1.4859022
37.5,137.5,0.0,2020-12-01,1.024417
37.5,142.5,0.0,2020-12-01,0.91802555
37.5,147.5,0.0,2020-12-01,1.0240371
37.5,152.5,0.0,2020-12-01,1.1031694
37.5,157.5,0.0,2020-12-01,1.2637174
37.5,162.5,0.0,2020-12-01,1.7595292
37.5,167.5,0.0,2020-12-01,1.7058933
37.5,172.5,0.0,2020-12-01,1.2668096
37.5,177.5,0.0,2020-12-01,0.71740776
37.5,182.5,0.0,2020-12-01,0.3475952
37.5,187.5,0.0,2020-12-01,0.2637084
37.5,192.5,0.0,2020-12-01,0.42211747
37.5,197.5,0.0,2020-12-01,0.7142603
37.5,202.5,0.0,2020-12-01,1.0963297
37.5,207.5,0.0,2020-12-01,1.535997
37.5,212.5,0.0,2020-12-01,1.8405755
37.5,217.5,0.0,2020-12-01,1.8106185
37.5,222.5,0.0,2020-12-01,1.4735651
37.5,227.5,0.0,2020-12-01,1.0226356
37.5,232.5,0.0,2020-12-01,0.44829583
37.5,237.5,0.0,2020-12-01,0.580241
37.5,242.5,0.0,2020-12-01,1.07
37.5,247.5,0.0,2020-12-01,0.14999998
37.5,252.5,0.0,2020-12-01,0.050000012
37.5,257.5,0.0,2020-12-01,1.03
37.5,262.5,0.0,2020-12-01,2.05
37.5,267.5,0.0,2020-12-01,1.58
37.5,272.5,0.0,2020-12-01,0.62
37.5,277.5,0.0,2020-12-01,-0.029999971
37.5,282.5,0.0,2020-12-01,0.34229797
37.5,287.5,0.0,2020-12-01,1.1563363
37.5,292.5,0.0,2020-12-01,2.049322
37.5,297.5,0.0,2020-12-01,2.8702905
37.5,302.5,0.0,2020-12-01,2.89175
37.5,307.5,0.0,2020-12-01,2.6066484
37.5,312.5,0.0,2020-12-01,2.0299299
37.5,317.5,0.0,2020-12-01,1.2459002
37.5,322.5,0.0,2020-12-01,0.77878565
37.5,327.5,0.0,2020-12-01,0.43898132
37.5,332.5,0.0,2020-12-01,0.21967964
37.5,337.5,0.0,2020-12-01,0.20851427
37.5,342.5,0.0,2020-12-01,0.22693168
37.5,347.5,0.0,2020-12-01,0.32513413
37.5,352.5,0.0,2020-12-01,0.52399457
37.5,357.5,0.0,2020-12-01,0.47357738
42.5,2.5,0.0,2020-12-01,0.36509675
42.5,7.5,0.0,2020-12-01,0.76119226
42.5,12.5,0.0,2020-12-01,1.1657279
42.5,17.5,0.0,2020-12-01,1.7983022
42.5,22.5,0.0,2020-12-01,3.4064386
42.5,27.5,0.0,2020-12-01,2.774866
42.5,32.5,0.0,2020-12-01,2.6158128
42.5,37.5,0.0,2020-12-01,2.3931468
42.5,42.5,0.0,2020-12-01,1.290934
42.5,47.5,0.0,2020-12-01,1.0833377
42.5,52.5,0.0,2020-12-01,0.21691942
42.5,57.5,0.0,2020-12-01,-5.443362
42.5,62.5,0.0,2020-12-01,-5.174691
42.5,67.5,0.0,2020-12-01,-4.2431164
42.5,72.5,0.0,2020-12-01,-3.2037787
42.5,77.5,0.0,2020-12-01,-3.0431545
42.5,82.5,0.0,2020-12-01,-3.379637
42.5,87.5,0.0,2020-12-01,-1.8084033
42.5,92.5,0.0,2020-12-01,-1.4310677
42.5,97.5,0.0,2020-12-01,-2.4650543
42.5,102.5,0.0,2020-12-01,-2.9784017
42.5,107.5,0.0,2020-12-01,-3.1484323
42.5,112.5,0.0,2020-12-01,-4.448387
42.5,117.5,0.0,2020-12-01,-2.8761911
42.5,122.5,0.0,2020-12-01,-0.5329589
42.5,127.5,0.0,2020-12-01,0.3972314
42.5,132.5,0.0,2020-12-01,0.5535493
42.5,137.5,0.0,2020-12-01,0.7847687
42.5,142.5,0.0,2020-12-01,0.3460727
42.5,147.5,0.0,2020-12-01,0.31865868
42.5,152.5,0.0,2020-12-01,0.3976718
42.5,157.5,0.0,2020-12-01,0.6522116
42.5,162.5,0.0,2020-12-01,0.9998114
42.5,167.5,0.0,2020-12-01,0.95855045
42.5,172.5,0.0,2020-12-01,0.70637065
42.5,177.5,0.0,2020-12-01,0.40583894
42.5,182.5,0.0,2020-12-01,0.28574643
42.5,187.5,0.0,2020-12-01,0.18192363
42.5,192.5,0.0,2020-12-01,0.15406264
42.5,197.5,0.0,2020-12-01,0.35713142
42.5,202.5,0.0,2020-12-01,0.9061089
42.5,207.5,0.0,2020-12-01,1.3635887
42.5,212.5,0.0,2020-12-01,1.7007259
42.5,217.5,0.0,2020-12-01,1.8464786
42.5,222.5,0.0,2020-12-01,1.6912217
42.5,227.5,0.0,2020-12-01,1.1804873
42.5,232.5,0.0,2020-12-01,0.53750813
42.5,237.5,0.0,2020-12-01,0.8657161
42.5,242.5,0.0,2020-12-01,0.78
42.5,247.5,0.0,2020-12-01,0.97
42.5,252.5,0.0,2020-12-01,1.71
42.5,257.5,0.0,2020-12-01,3.34
42.5,262.5,0.0,2020-12-01,3.38
42.5,267.5,0.0,2020-12-01,2.85
42.5,272.5,0.0,2020-12-01,1.8082665
42.5,277.5,0.0,2020-12-01,0.8485116
42.5,282.5,0.0,2020-12-01,1.2917442
42.5,287.5,0.0,2020-12-01,1.6963063
42.5,292.5,0.0,2020-12-01,2.3682501
42.5,297.5,0.0,2020-12-01,3.7137165
42.5,302.5,0.0,2020-12-01,4.0621505
42.5,307.5,0.0,2020-12-01,3.439461
42.5,312.5,0.0,2020-12-01,2.4395275
42.5,317.5,0.0,2020-12-01,1.3272367
42.5,322.5,0.0,2020-12-01,0.6279302
42.5,327.5,0.0,2020-12-01,0.25009185
42.5,332.5,0.0,2020-12-01,0.14968258
42.5,337.5,0.0,2020-12-01,0.050588716
42.5,342.5,0.0,2020-12-01,0.1405038
42.5,347.5,0.0,2020-12-01,0.2553155
42.5,352.5,0.0,2020-12-01,0.41996747
42.5,357.5,0.0,2020-12-01,0.48045444
47.5,2.5,0.0,2020-12-01,1.6459669
47.5,7.5,0.0,2020-12-01,1.4100001
47.5,12.5,0.0,2020-12-01,1.557346
47.5,17.5,0.0,2020-12-01,2.3499548
47.5,22.5,0.0,2020-12-01,4.0268736
47.5,27.5,0.0,2020-12-01,2.925785
47.5,32.5,0.0,2020-12-01,1.9107807
47.5,37.5,0.0,2020-12-01,0.7473381
47.5,42.5,0.0,2020-12-01,-1.9888754
47.5,47.5,0.0,2020-12-01,-2.7921479
47.5,52.5,0.0,2020-12-01,-2.5316417
47.5,57.5,0.0,2020-12-01,-4.8076935
47.5,62.5,0.0,2020-12-01,-6.071929
47.5,67.5,0.0,2020-12-01,-6.6083584
47.5,72.5,0.0,2020-12-01,-4.4116035
47.5,77.5,0.0,2020-12-01,-4.464061
47.5,82.5,0.0,2020-12-01,-4.072314
47.5,87.5,0.0,2020-12-01,-2.2086265
47.5,92.5,0.0,2020-12-01,-0.27616787
47.5,97.5,0.0,2020-12-01,-4.023243
47.5,102.5,0.0,2020-12-01,-3.6034138
47.5,107.5,0.0,2020-12-01,-3.4786563
47.5,112.5,0.0,2020-12-01,-2.44357
47.5,117.5,0.0,2020-12-01,-1.7698948
47.5,122.5,0.0,2020-12-01,0.09153101
47.5,127.5,0.0,2020-12-01,0.91449666
47.5,132.5,0.0,2020-12-01,0.88674164
47.5,137.5,0.0,2020-12-01,0.31920874
47.5,142.5,0.0,2020-12-01,-0.14975116
47.5,147.5,0.0,2020-12-01,-0.031131003
47.5,152.5,0.0,2020-12-01,0.12450813
47.5,157.5,0.0,2020-12-01,-0.10087091
47.5,162.5,0.0,2020-12-01,0.021825066
47.5,167.5,0.0,2020-12-01,0.12349075
47.5,172.5,0.0,2020-12-01,0.046431504
47.5,177.5,0.0,2020-12-01,0.084783934
47.5,182.5,0.0,2020-12-01,0.09492522
47.5,187.5,0.0,2020-12-01,0.06880842
47.5,192.5,0.0,2020-12-01,0.10538434
47.5,197.5,0.0,2020-12-01,0.22757861
47.5,202.5,0.0,2020-12-01,0.6489629
47.5,207.5,0.0,2020-12-01,1.0582232
47.5,212.5,0.0,2020-12-01,1.1658087
47.5,217.5,0.0,2020-12-01,1.2171965
47.5,222.5,0.0,2020-12-01,1.2230405
47.5,227.5,0.0,2020-12-01,0.9355438
47.5,232.5,0.0,2020-12-01,0.6147906
47.5,237.5,0.0,2020-12-01,1.3987211
47.5,242.5,0.0,2020-12-01,2.17
47.5,247.5,0.0,2020-12-01,4.09
47.5,252.5,0.0,2020-12-01,5.03
47.5,257.5,0.0,2020-12-01,5.56
47.5,262.5,0.0,2020-12-01,5.55
47.5,267.5,0.0,2020-12-01,3.6179342
47.5,272.5,0.0,2020-12-01,1.3135401
47.5,277.5,0.0,2020-12-01,1.9933695
47.5,282.5,0.0,2020-12-01,3.3600068
47.5,287.5,0.0,2020-12-01,4.29
47.5,292.5,0.0,2020-12-01,4.359448
47.5,297.5,0.0,2020-12-01,1.6544545
47.5,302.5,0.0,2020-12-01,2.0580225
47.5,307.5,0.0,2020-12-01,1.5800804
47.5,312.5,0.0,2020-12-01,0.69637626
47.5,317.5,0.0,2020-12-01,0.2673202
47.5,322.5,0.0,2020-12-01,-0.042550545
47.5,327.5,0.0,2020-12-01,-0.18438816
47.5,332.5,0.0,2020-12-01,-0.14620191
47.5,337.5,0.0,2020-12-01,-0.15891041
47.5,342.5,0.0,2020-12-01,-0.011369671
47.5,347.5,0.0,2020-12-01,0.29960316
47.5,352.5,0.0,2020-12-01,0.55810654
47.5,357.5,0.0,2020-12-01,0.82216537
52.5,2.5,0.0,2020-12-01,1.4703971
52.5,7.5,0.0,2020-12-01,1.7004764
52.5,12.5,0.0,2020-12-01,1.7065183
52.5,17.5,0.0,2020-12-01,2.105124
52.5,22.5,0.0,2020-12-01,2.4361682
52.5,27.5,0.0,2020-12-01,2.2101455
52.5,32.5,0.0,2020-12-01,1.9491444
52.5,37.5,0.0,2020-12-01,0.6433898
52.5,42.5,0.0,2020-12-01,-1.6564178
52.5,47.5,0.0,2020-12-01,-3.9845233
52.5,52.5,0.0,2020-12-01,-3.7357645
52.5,57.5,0.0,2020-12-01,-3.0508897
52.5,62.5,0.0,2020-12-01,-1.830614
52.5,67.5,0.0,2020-12-01,-2.295159
